LSM_01	SRM_115	SBL_100	VISMINFL	VISMIN_C	ED_05	REP_20	VBR_10	CXRFLAG	CHH001_C	MARSTAT	WGHT_PER	SCF_101	SCF100_C
8	2	3	1	7	1	2	2	1	0	2	10	6	3
7	3	4	1	3	4	2	1	2	0	6	10	6	5
10	2	2	2	10	3	2	1	2	0	1	632.2524	6	0
6	4	2	1	7	1	2	2	1	0	3	13.1002	6	0
5	2	2	2	10	4	2	2	2	0	5	882.1276	6	0
8	2	2	2	10	4	2	1	1	2	1	683.393	6	3
10	1	1	2	10	2	2	1	2	0	1	1618.2866	6	5
5	4	3	2	10	2	1	1	2	0	6	146.1587	1	1
8	2	2	2	10	6	2	1	2	0	1	3127.5763	6	10
8	2	3	2	10	6	2	1	2	0	1	1312.5603	6	6
8	3	1	2	10	7	2	1	1	2	4	157.9782	6	8
8	2	2	2	10	6	9	1	2	0	5	616.9451	6	5
9	1	2	1	7	5	2	1	2	0	2	10	6	3
5	4	5	1	7	2	2	2	2	0	6	10	6	7
9	1	3	1	2	4	2	2	2	0	5	10	1	1
8	2	2	2	10	5	2	1	2	0	3	1082.536	6	7
8	3	3	1	3	3	2	1	2	0	6	1166.3254	6	8
8	3	2	1	5	6	2	1	1	3	1	1788.2809	6	3
10	2	2	1	5	99	2	1	2	0	3	10	6	2
7	2	2	2	10	2	2	2	1	0	1	584.0263	6	4
7	2	2	1	6	4	2	1	2	0	6	10	6	8
10	1	2	2	10	3	2	1	2	0	1	1456.4637	6	3
9	2	2	1	9	4	2	1	1	1	2	10	6	2
5	3	2	2	10	2	2	2	2	0	1	1668.8789	6	7
8	3	2	2	10	3	2	1	2	0	1	356.761	6	2
6	1	3	1	5	6	2	2	1	2	1	2339.222	1	1
10	1	2	2	10	6	2	1	2	0	1	202.2314	6	4
5	4	1	2	10	4	1	1	1	1	1	92.4715	6	5
99	9	4	2	10	3	2	1	1	0	3	3872.8308	6	2
5	3	3	2	10	2	2	1	1	3	1	3680.8241	6	0
6	2	1	1	6	6	2	1	2	0	6	10	6	5
7	2	1	2	10	7	2	1	2	0	6	74.9457	6	10
99	9	9	9	99	99	2	2	2	0	5	10	6	3
5	2	4	2	10	4	2	1	2	0	1	728.8377	6	0
2	4	2	2	10	6	2	1	1	0	3	2269.9549	6	2
8	1	2	2	10	6	2	1	1	0	1	2188.4946	6	5
7	1	1	2	10	6	2	1	2	0	1	10	6	3
9	1	4	2	10	7	2	1	2	0	2	10	6	2
6	3	2	2	10	6	2	1	1	2	1	2730.9024	6	3
8	2	2	2	10	2	2	1	2	0	1	406.1592	6	2
7	2	2	2	10	4	2	1	1	0	1	556.821	6	2
8	3	3	2	10	4	2	1	2	0	1	736.1213	2	1
5	3	3	2	10	4	2	1	1	1	4	802.462	6	10
10	1	2	1	6	6	2	9	1	1	1	14.9638	6	6
8	2	2	2	10	2	2	1	2	0	2	1403.8994	6	3
9	2	1	2	10	3	2	1	1	0	1	671.2576	6	8
10	1	2	2	10	7	2	1	1	0	1	1523.7456	6	5
8	2	2	2	10	7	2	1	2	0	1	1057.4467	6	3
7	2	2	2	10	4	2	1	2	0	2	1248.6871	6	3
7	1	2	1	9	6	2	2	2	1	1	20.9974	6	2
8	3	1	9	99	7	2	1	2	0	1	10	6	3
8	2	3	1	2	6	2	2	2	0	6	3824.1269	6	5
8	2	1	2	10	2	2	2	2	0	6	262.975	6	2
10	2	1	1	1	3	2	1	1	0	1	10	6	4
9	2	2	1	1	7	2	1	1	1	1	10	6	4
7	1	2	1	5	6	2	2	2	0	6	10	6	6
8	1	1	1	1	6	9	2	1	2	1	1582.3004	6	0
9	1	2	1	6	6	2	2	2	0	1	12.2386	6	5
8	1	1	2	10	5	2	1	2	0	3	171.3943	1	1
8	2	5	2	10	3	2	1	2	0	6	2202.0145	6	10
10	4	5	2	10	1	2	2	2	0	3	545.8984	6	0
9	1	2	2	10	4	2	1	2	0	2	2081.036	6	8
8	3	9	1	8	6	2	1	1	2	1	10	1	1
7	2	3	1	9	6	2	2	2	0	1	10	6	6
5	3	1	2	10	4	2	1	2	0	6	1448.8165	6	12
8	3	1	2	10	7	2	1	2	0	6	22.08	6	5
7	3	2	2	10	4	2	2	1	3	2	655.3723	6	5
10	1	2	2	10	3	2	1	2	0	1	1533.477	6	2
5	3	2	1	5	7	2	1	1	2	5	16.0858	6	2
99	9	9	9	99	99	2	1	1	0	1	10	6	999
4	3	1	2	10	6	1	1	2	0	6	698.6851	6	9
9	3	2	2	10	1	2	6	2	0	6	5962.2178	6	7
99	9	9	9	99	2	9	1	2	0	3	10	6	999
7	2	1	2	10	7	9	1	2	0	1	1315.1215	6	9
7	1	3	2	10	2	2	1	2	0	3	1128.4833	6	5
99	9	9	9	99	99	2	1	2	0	1	165.9993	6	4
8	2	2	2	10	2	2	1	2	0	1	10	6	3
10	2	1	1	7	6	9	1	2	0	5	10	6	2
5	1	4	9	99	7	2	1	1	2	1	1621.1411	6	4
6	3	2	1	1	6	2	2	2	0	6	3849.4906	6	10
7	2	2	2	10	3	2	1	1	2	1	2496.7174	6	6
8	4	2	2	10	3	2	1	1	2	2	1508.1327	6	2
7	2	2	2	10	2	2	2	2	0	3	428.8239	6	2
0	5	4	1	8	5	2	2	2	0	6	14.4043	6	0
8	2	1	1	5	2	2	2	1	3	1	10	6	9
8	4	5	2	10	2	2	2	1	2	4	55.0483	6	2
7	3	3	1	6	4	2	2	1	1	4	12.3452	6	3
0	3	5	2	10	2	2	2	2	0	4	10	6	2
5	3	1	2	10	1	2	2	2	0	4	1927.0567	2	1
9	1	2	2	10	2	2	1	2	0	1	1451.8433	6	2
9	1	2	9	99	2	2	1	2	0	1	166.5036	6	3
7	2	2	2	10	1	2	1	2	0	5	935.5162	6	5
8	1	1	1	5	1	2	2	1	3	1	10	6	0
9	2	2	2	10	3	2	1	2	0	1	635.5995	6	0
99	9	2	1	8	7	2	1	1	0	1	22.8095	6	5
10	2	1	2	10	6	2	1	2	0	6	10	6	5
6	2	2	2	10	5	2	2	1	1	1	623.9021	6	10
8	2	2	1	2	6	2	1	1	1	1	4027.3657	6	2
5	3	5	1	2	7	2	2	1	2	1	2159.1491	6	7
5	4	4	2	10	1	2	1	2	0	6	8014.9466	6	7
4	3	5	2	10	2	2	1	2	0	5	1608.9533	6	2
9	2	1	1	2	2	2	1	2	0	5	14.0423	1	1
99	9	9	9	99	2	2	1	1	1	1	19.6942	6	10
7	2	9	2	10	2	2	9	2	0	6	10	6	0
0	4	9	2	10	1	2	1	2	0	6	415.711	6	10
7	2	4	2	10	2	2	1	2	0	6	1384.9329	6	5
10	1	1	2	10	1	2	2	1	0	1	2825.5668	6	11
7	3	1	2	10	6	2	1	2	0	6	3969.5901	6	3
8	1	2	9	99	6	2	1	2	0	6	2887.9154	6	5
5	5	3	2	10	4	2	1	1	1	6	39.2352	6	6
99	9	9	9	99	99	2	1	1	0	1	553.3553	6	10
8	2	2	2	10	6	2	1	1	1	2	466.7878	6	10
8	2	2	1	2	6	2	1	2	0	6	10	6	4
8	2	1	2	10	4	2	1	2	0	4	415.5039	6	5
7	3	2	1	1	2	2	2	2	0	6	12879.383	6	5
8	2	2	1	7	7	2	1	2	0	6	1280.5308	6	2
7	1	5	1	8	2	2	2	2	0	4	10	6	3
7	2	3	1	2	6	2	2	2	0	1	6103.6338	6	2
9	2	5	1	3	2	2	1	2	0	6	26.4226	6	6
9	1	2	2	10	4	2	1	2	0	5	1326.7416	6	8
7	2	3	2	10	6	2	2	2	0	6	1100.5195	6	0
9	2	2	2	10	4	2	1	2	0	1	972.5723	6	3
9	2	3	2	10	7	2	1	2	0	2	1958.2632	6	10
9	3	1	9	99	4	2	9	2	0	6	19.9555	6	10
6	3	3	1	9	6	2	1	2	0	1	10	2	1
10	1	1	1	3	2	2	2	2	0	6	16.7199	1	1
10	2	1	2	10	99	2	1	1	3	1	3621.1194	6	5
8	2	1	9	99	1	1	1	2	0	4	10	6	5
10	1	2	2	10	1	2	1	2	0	6	623.3073	6	3
7	4	2	2	10	99	2	1	2	0	6	10	6	0
10	1	1	2	10	1	2	6	2	1	6	5523.4096	6	6
0	1	3	2	10	6	2	1	2	0	4	852.6476	6	10
10	1	1	2	10	99	2	1	2	0	1	97.5368	6	3
6	1	3	1	5	7	2	1	2	0	1	10	6	2
10	1	1	1	5	5	2	1	1	0	1	15.6972	6	2
6	4	3	2	10	4	2	1	2	0	1	10	6	2
8	1	2	1	7	6	2	1	1	1	1	10	6	11
9	1	3	9	99	2	2	1	2	0	1	2163.2885	6	2
5	3	3	1	5	1	2	1	2	0	6	10	1	1
7	3	2	1	2	2	2	1	2	0	6	10	6	7
9	2	3	9	99	3	2	2	1	2	1	10.0592	6	5
10	2	1	2	10	4	2	2	2	0	1	134.7888	6	4
3	4	2	2	10	3	2	1	1	1	1	2037.1816	6	4
9	1	2	1	5	2	2	1	1	1	1	10	6	2
5	2	3	2	10	2	2	1	1	1	6	608.5842	6	10
8	2	1	2	10	7	2	1	1	2	1	2661.3869	6	10
10	1	2	1	2	6	2	2	2	0	1	92.7214	6	2
10	1	3	1	7	1	2	1	2	0	1	10	6	5
7	3	3	2	10	1	2	1	2	0	2	2014.1753	1	1
8	2	2	1	9	7	2	1	1	2	1	10	6	3
9	2	2	1	7	1	2	1	2	0	1	10	6	0
3	3	3	2	10	2	2	1	1	3	1	2470.74	1	1
8	3	3	2	10	6	2	1	2	0	6	4054.3908	6	5
8	2	2	1	7	2	2	1	1	0	1	10	6	4
8	2	2	2	10	3	2	1	2	0	6	116.3898	6	5
99	9	9	9	99	99	2	1	2	0	6	10	6	5
10	2	2	2	10	6	2	2	1	2	4	1589.2968	6	5
10	1	1	1	6	2	2	1	2	0	3	10	6	3
5	2	1	2	10	2	2	1	2	0	6	1285.6734	6	2
99	9	2	2	10	4	2	1	2	0	1	563.6194	1	1
9	1	1	2	10	4	2	2	1	1	6	1259.084	6	2
9	1	2	1	9	7	2	2	2	0	1	3476.2693	6	2
4	2	2	2	10	2	2	1	2	0	1	1311.7511	6	3
8	1	2	1	5	7	2	1	1	1	4	18.2793	6	2
99	9	9	9	99	4	2	1	1	1	4	10	6	2
6	2	5	2	10	6	2	2	2	0	3	12.4988	2	1
6	2	1	2	10	5	2	1	2	0	2	1673.8674	6	3
10	1	1	1	1	2	2	2	2	0	6	25.78	2	1
5	3	1	2	10	2	2	1	2	0	1	1206.4701	6	3
8	2	2	1	2	2	2	2	2	0	1	16.3131	6	0
9	2	2	1	2	5	2	2	2	0	6	646.5026	6	5
6	2	3	2	10	7	2	1	1	1	1	509.3861	6	3
8	2	5	1	1	4	2	1	2	0	1	10	6	5
8	1	2	1	6	4	2	2	1	1	1	25.303	6	12
9	1	2	2	10	6	2	1	1	0	1	5549.2162	6	8
7	4	2	2	10	6	2	1	1	2	1	2051.2622	6	10
99	9	2	1	7	4	2	1	2	0	1	10	6	7
0	1	1	1	8	7	2	2	2	0	6	10	1	1
8	3	5	2	10	6	2	1	1	2	1	1825.0801	6	6
9	2	2	2	10	2	2	1	1	1	1	623.9021	6	4
7	3	2	2	10	4	2	1	2	0	6	991.9184	6	6
8	1	2	1	6	5	2	2	1	1	6	10	6	0
0	2	1	2	10	1	2	1	2	0	1	80.0141	6	4
7	3	3	2	10	6	2	1	1	3	1	767.9294	6	4
8	2	2	2	10	2	2	1	2	0	2	1787.8862	6	4
8	1	2	1	5	2	2	1	1	3	1	10	6	4
10	1	1	2	10	7	9	1	2	0	4	2299.7148	6	12
10	1	1	2	10	2	2	1	2	0	1	191.4124	6	10
7	4	2	1	7	1	2	2	1	2	2	10	1	1
8	2	4	2	10	4	2	1	2	0	6	884.1901	6	2
10	1	2	1	5	3	2	1	1	0	1	10	6	11
7	2	1	2	10	2	2	1	2	0	3	1297.8822	6	5
8	1	1	1	6	6	9	1	2	0	5	10	6	6
7	1	1	2	10	7	2	2	1	3	1	4671.2353	6	11
99	9	9	9	99	1	2	2	1	2	1	10	6	2
4	2	9	2	10	6	2	1	2	0	1	10	6	3
8	3	2	2	10	6	2	1	2	0	1	1385.0783	6	2
8	1	5	1	5	2	2	1	2	0	6	10	6	2
8	2	1	1	6	5	2	1	1	1	1	10.6031	6	4
9	2	3	2	10	2	2	1	1	3	1	10	6	0
10	1	1	2	10	6	2	2	2	0	1	1674.0861	6	3
8	2	1	2	10	2	2	1	2	0	6	74.8883	6	2
8	2	5	2	10	3	2	1	2	0	1	83.3269	6	2
7	2	2	1	4	6	2	2	1	0	1	11.1037	6	6
9	1	3	2	10	4	2	1	2	0	2	10	6	10
5	5	5	2	10	6	2	1	1	1	4	1144.1696	6	2
8	2	2	9	99	6	2	1	2	0	1	10	6	3
9	1	2	2	10	5	2	1	2	0	1	2164.0646	6	4
7	3	2	2	10	7	2	1	2	0	1	1461.9037	6	3
4	3	3	9	99	1	2	2	2	0	6	10	6	10
7	3	1	2	10	3	2	1	2	0	2	753.4171	6	6
7	3	3	2	10	6	2	1	2	0	1	1376.3912	6	7
10	1	1	1	3	7	1	1	1	2	1	13.7687	6	5
9	2	2	2	10	2	2	1	2	0	6	3659.281	6	4
99	9	9	9	99	99	2	6	2	0	6	1629.8206	6	4
4	3	2	2	10	6	2	1	2	0	2	1646.1658	6	2
8	1	2	1	9	1	2	2	1	1	1	10	6	0
7	3	2	2	10	6	2	2	1	2	1	1977.8641	6	3
7	3	2	1	7	1	2	2	2	0	5	10	6	4
7	3	2	2	10	6	1	1	2	0	6	1353.0349	6	6
8	1	3	2	10	6	2	1	2	0	1	1148.0281	6	2
4	2	2	2	10	7	2	1	2	0	6	877.7358	6	2
7	3	2	1	1	6	2	2	2	0	6	2342.864	6	8
7	4	2	9	99	6	2	1	2	0	6	10	6	4
7	2	2	2	10	7	2	1	2	0	5	10	6	10
8	1	2	1	7	2	2	1	1	0	1	10	6	10
10	2	1	2	10	3	2	1	1	0	1	1107.1117	6	3
7	3	3	2	10	2	2	1	1	0	1	2258.0211	6	4
7	1	1	2	10	2	2	1	2	0	2	1737.1032	6	6
10	1	2	2	10	4	1	1	1	0	1	1207.8509	6	5
3	3	4	2	10	2	2	2	2	0	6	227.8579	6	0
7	2	2	2	10	4	2	1	1	2	1	2810.8284	6	6
6	2	3	1	5	6	2	2	2	0	5	10	6	0
8	3	2	2	10	6	2	2	2	0	6	420.7148	6	4
10	2	1	1	5	6	2	1	1	3	1	10	6	2
9	3	2	2	10	4	2	1	2	0	1	558.306	6	5
9	1	1	1	8	7	2	1	2	0	6	10	6	10
6	3	2	2	10	6	2	1	2	0	6	687.3983	6	5
9	2	2	2	10	7	2	1	1	3	1	5252.8673	6	3
7	2	1	1	7	2	2	2	2	0	6	10	6	3
7	3	4	1	1	6	2	2	2	0	1	10	6	5
7	3	1	2	10	3	2	1	1	0	1	379.8691	6	4
3	1	1	1	4	5	2	2	1	0	5	4642.7793	6	10
6	1	2	2	10	7	2	1	2	0	2	2200.0063	6	6
9	1	2	2	10	6	9	1	2	0	1	912.3264	6	4
9	2	1	2	10	7	2	1	2	0	1	260.3302	6	6
3	4	2	2	10	5	2	1	1	0	1	2082.6193	1	1
6	4	2	1	7	2	2	2	2	0	4	10	6	3
8	2	2	1	7	3	2	1	2	0	1	10	2	1
5	3	2	2	10	6	2	1	1	0	4	1696.3954	2	1
5	3	2	2	10	7	2	1	1	3	1	3280.3058	6	4
8	1	3	2	10	2	2	1	1	1	1	504.9651	6	11
7	2	4	2	10	3	2	1	2	0	6	3229.0915	6	3
10	1	2	2	10	99	2	1	2	0	2	102.1057	1	1
5	3	3	1	7	1	2	1	1	0	2	10	1	1
6	3	2	2	10	6	2	1	1	2	2	2027.633	6	6
9	3	2	1	1	4	2	1	1	2	1	58.2903	6	2
10	1	1	2	10	6	2	1	2	0	1	419.0915	2	1
7	2	2	1	1	1	2	2	1	1	1	12.1224	6	5
6	3	2	2	10	7	2	1	2	0	6	673.331	6	4
6	3	2	2	10	6	2	1	2	0	2	741.3466	6	4
8	2	2	2	10	5	2	1	1	0	2	3194.1162	6	10
7	3	2	2	10	2	2	1	2	0	5	10	6	2
7	2	2	2	10	5	2	2	2	0	6	210.2723	6	3
7	2	1	2	10	6	2	1	2	0	6	974.1106	6	2
8	2	2	2	10	6	2	2	1	1	1	10	6	3
8	1	1	2	10	3	2	1	2	0	2	10	6	11
7	2	2	1	5	1	2	1	2	0	1	10	1	1
99	1	1	9	99	1	2	1	2	0	3	10	6	4
7	4	1	2	10	2	2	1	2	0	6	2982.5247	6	2
10	1	3	2	10	4	2	1	1	0	5	1917.2046	6	10
7	3	1	1	1	7	2	1	1	1	1	10.4556	6	2
6	2	2	1	7	6	2	1	2	0	1	10	6	2
10	1	1	1	6	5	2	1	2	0	5	10	6	3
9	1	2	2	10	7	2	2	1	1	1	10.6152	6	2
10	1	4	1	5	7	2	2	2	0	5	10	6	2
10	1	2	2	10	6	2	1	2	0	1	387.9892	6	3
10	1	1	1	5	1	2	1	2	0	3	10	6	6
8	3	1	2	10	2	2	1	2	0	2	1447.3552	6	8
10	2	1	2	10	4	2	1	2	0	5	47.147	6	4
10	1	1	2	10	2	2	1	2	0	1	328.0995	1	1
6	3	2	2	10	1	2	2	2	0	3	10	6	2
8	2	5	2	10	4	2	1	2	0	5	1125.2073	6	3
9	1	2	1	5	4	2	2	1	3	1	3756.4973	6	2
8	1	2	2	10	7	2	1	1	2	1	2810.8284	6	10
99	9	1	2	10	2	2	1	2	0	6	2750.8759	6	10
9	1	1	2	10	1	2	1	2	0	1	134.5969	6	10
9	3	2	1	7	2	2	1	2	0	5	10	6	3
10	1	1	1	4	6	2	1	2	0	1	1425.8734	6	5
5	2	2	1	5	6	2	1	2	0	2	10	6	2
8	3	2	9	99	7	2	2	2	0	6	275.0766	6	4
99	9	9	9	99	99	2	1	2	0	1	10	6	3
8	1	2	2	10	2	2	1	2	0	2	549.6947	6	2
8	1	1	2	10	4	2	2	2	0	4	10	6	5
8	3	2	2	10	3	2	1	1	2	4	1542.1811	6	3
7	2	2	1	7	4	2	2	2	0	6	10	6	2
9	2	1	1	7	6	2	1	2	0	6	32.7036	6	9
7	3	2	1	1	4	2	1	1	3	1	32.9045	6	2
8	2	1	2	10	2	2	1	2	0	3	10	6	8
99	9	9	9	99	1	2	1	1	3	1	10	6	5
8	1	1	2	10	3	2	1	1	0	6	2214.4104	1	1
8	3	1	2	10	1	2	1	2	0	6	341.2928	6	4
10	2	1	1	5	6	2	1	1	2	1	1976.7382	1	1
10	1	4	9	99	6	2	1	2	0	1	10	6	2
5	2	2	2	10	3	1	1	2	0	6	10	6	8
5	4	1	2	10	7	2	1	2	0	5	192.7015	6	0
7	2	5	2	10	2	2	1	1	2	2	2853.6342	6	5
7	2	2	1	2	3	2	1	2	0	6	861.455	6	3
6	1	1	9	99	4	2	1	2	0	6	10	6	7
8	1	1	2	10	6	2	1	2	0	1	1581.9503	6	6
6	2	5	2	10	4	2	2	2	0	6	4146.4015	1	1
9	1	1	2	10	4	2	2	1	3	1	3009.1266	6	2
6	3	3	1	1	7	2	1	1	2	4	1341.1771	6	10
3	5	3	2	10	2	2	1	2	0	6	2256.7717	6	4
8	1	1	1	5	6	2	1	1	3	1	10	6	2
6	3	2	2	10	3	2	2	1	0	3	10.0286	6	0
8	4	4	2	10	2	2	1	2	0	1	288.9177	6	0
9	1	1	2	10	6	2	1	1	0	1	6208.3762	6	10
9	1	1	1	7	5	2	1	2	0	6	10	6	4
9	2	2	1	6	7	2	1	1	1	1	10	6	3
7	3	3	1	3	4	2	1	2	3	6	1925.9748	6	3
10	1	2	2	10	1	2	1	2	0	1	81.3318	6	2
8	3	2	1	7	5	2	2	2	0	6	10	6	2
99	9	9	9	99	99	2	1	2	0	5	491.2628	6	4
99	9	9	9	99	99	2	9	2	0	6	43.8445	6	0
9	1	2	2	10	2	2	1	1	0	3	1654.2155	6	5
9	2	1	2	10	4	2	9	1	2	1	2510.0157	6	5
8	4	1	1	3	6	2	2	1	0	1	23.8839	2	1
8	2	2	2	10	6	2	1	2	0	1	1747.2358	6	2
5	4	4	9	99	2	2	1	1	0	1	1429.2432	6	3
7	2	2	2	10	7	2	1	1	2	1	503.8419	6	10
99	9	9	2	10	2	2	1	2	0	1	190.8306	6	3
0	1	9	2	10	2	2	1	1	3	1	10	6	2
9	1	4	2	10	7	2	1	2	0	4	956.7479	6	7
99	9	9	9	99	4	2	1	1	2	2	10	6	5
7	3	1	1	2	3	2	1	2	0	1	1188.5342	6	4
8	1	2	2	10	7	2	9	2	0	6	1465.9472	6	2
8	1	2	1	2	6	2	1	1	0	1	1386.8556	6	3
99	9	9	2	10	6	2	1	1	2	1	2804.0529	6	2
9	2	2	2	10	4	2	1	2	0	1	280.2401	6	6
10	3	1	2	10	1	2	1	1	2	1	752.4178	6	10
5	2	1	2	10	6	2	1	2	0	1	1838.3228	6	11
3	1	2	1	8	7	2	2	1	2	1	2427.137	6	4
7	1	1	1	9	7	2	1	2	0	1	10	6	12
9	2	2	2	10	6	2	1	1	3	1	1767.7487	6	4
5	2	1	2	10	4	2	1	2	0	1	2042.8697	1	1
8	1	2	9	99	6	1	1	2	0	5	10	6	2
10	1	5	1	7	5	2	2	2	0	1	10	6	3
5	3	2	2	10	2	2	1	2	0	5	1076.7787	1	1
7	1	1	1	9	2	2	2	2	0	1	10	6	2
8	3	2	2	10	6	2	1	2	0	6	85.4085	6	3
8	2	3	2	10	6	2	1	1	0	1	2696.3239	6	10
7	1	3	1	7	2	2	1	2	0	6	10	6	2
4	4	5	2	10	1	2	2	2	0	3	1222.8254	6	0
8	3	1	1	2	4	2	1	2	0	1	45.808	6	3
4	3	2	1	3	4	2	1	2	0	6	22.0666	6	3
5	1	5	2	10	2	2	1	2	0	1	1584.1416	6	0
8	2	2	2	10	6	2	1	2	0	1	387.9892	6	5
7	2	2	9	99	1	2	2	1	1	1	11.313	6	5
10	1	3	2	10	6	2	1	2	0	6	1349.1436	6	0
4	3	2	2	10	2	2	1	1	0	1	776.3908	1	1
5	2	5	2	10	2	2	2	2	0	1	939.8354	6	2
7	2	2	1	7	2	2	2	2	0	6	11.441	2	1
8	1	1	2	10	4	2	2	2	0	3	313.4258	6	6
9	2	2	2	10	4	2	1	2	0	3	1045.9684	2	1
7	1	3	1	2	6	2	2	2	0	6	10	6	3
7	2	2	2	10	4	2	1	1	0	1	3947.0245	6	7
7	2	2	2	10	2	9	1	2	0	1	200.7095	6	0
7	2	1	2	10	7	2	1	1	2	1	179.8244	6	4
7	3	1	1	5	2	2	2	2	1	6	27.6246	6	5
8	2	2	1	3	99	2	1	1	2	1	34.9668	6	3
8	3	3	1	1	4	2	1	2	0	6	10	6	2
8	3	2	2	10	6	2	1	2	0	1	1267.4205	6	4
8	4	4	2	10	6	2	1	2	0	6	22.2617	6	3
5	3	2	2	10	2	2	1	2	0	6	750.0164	2	1
10	2	2	2	10	2	2	1	2	0	3	177.6376	6	2
2	3	5	2	10	2	2	2	2	0	1	150.3006	6	3
10	1	1	1	6	6	2	1	2	0	5	10	6	5
9	2	1	2	10	2	1	1	2	0	3	762.7501	6	3
6	4	1	2	10	4	2	1	2	0	6	687.6367	6	3
6	3	3	1	5	3	2	9	1	1	5	14.6959	1	1
10	2	1	2	10	6	2	1	2	0	3	496.6994	6	10
10	1	2	1	2	1	2	1	2	0	1	1500.5231	6	6
8	2	2	2	10	5	2	1	2	0	1	495.3042	6	5
10	1	1	2	10	99	2	1	2	0	1	586.0382	6	5
8	2	2	2	10	5	2	1	1	1	2	1122.3137	6	3
10	1	2	1	5	1	2	1	1	3	1	10	6	3
6	2	2	1	2	2	2	2	1	1	1	382.5122	6	6
7	2	2	1	5	6	2	1	1	1	4	10	1	1
8	2	3	2	10	6	2	1	2	0	5	1213.7818	1	1
7	3	1	2	10	3	2	1	1	2	1	376.7196	6	6
7	1	2	1	3	7	2	2	1	1	6	10	6	5
7	2	1	1	5	7	2	1	1	2	1	10	6	2
9	2	2	1	4	6	2	2	1	0	6	270.1833	6	0
10	1	1	1	2	2	2	1	2	0	3	1299.9326	6	10
6	3	5	2	10	3	2	1	2	0	1	558.0097	6	2
9	2	1	2	10	6	2	1	1	0	6	10	6	2
8	2	1	1	7	4	2	1	1	0	1	10	6	2
0	3	2	1	5	4	2	1	2	0	6	2602.241	6	0
7	2	3	1	7	1	2	2	1	0	2	15.6389	6	2
7	3	2	2	10	6	2	1	2	0	2	10	6	3
7	3	5	1	2	1	2	1	2	0	3	42.1768	6	0
4	5	4	1	3	5	2	2	2	0	6	128.405	1	1
7	3	1	1	1	5	2	2	2	0	6	68.8398	6	2
8	1	5	1	2	1	2	1	2	0	3	17.32	6	0
8	2	2	2	10	6	2	1	2	0	1	694.9613	6	5
10	1	1	1	5	4	2	2	2	0	5	10	6	5
7	1	2	2	10	1	2	1	2	0	1	1806.9959	6	0
8	2	2	1	2	6	2	1	2	0	1	14.1293	6	5
0	1	1	2	10	2	2	1	2	0	3	1649.014	6	3
99	9	9	9	99	99	1	2	2	0	6	10	6	2
7	3	2	2	10	4	2	1	1	1	1	2477.6416	6	3
9	2	1	1	2	6	2	2	2	0	6	10	6	3
8	2	1	2	10	6	2	1	2	0	5	10	6	5
9	1	1	1	4	5	2	1	2	0	1	1334.2306	6	8
9	1	2	2	10	99	2	1	2	0	1	297.6696	6	6
99	9	9	9	99	99	2	1	1	1	1	266.6538	6	4
10	2	1	2	10	4	2	1	2	0	1	535.6415	6	10
99	9	9	9	99	99	2	1	1	0	1	10	1	1
7	4	2	2	10	4	2	1	2	0	5	956.7843	6	2
10	2	2	2	10	6	2	1	2	0	1	1310.3614	6	2
6	2	2	1	6	6	2	1	2	0	6	10	6	2
5	4	3	1	7	7	2	2	1	0	1	10	6	0
7	3	2	2	10	6	1	1	2	0	1	945.1821	6	4
8	2	3	1	8	7	2	1	1	1	1	10	1	1
8	3	3	1	7	2	9	1	2	0	1	10	6	6
7	3	4	2	10	6	2	2	2	0	1	600.0501	6	0
8	2	2	2	10	7	2	1	2	0	3	431.3645	6	10
99	9	5	1	9	99	2	6	2	0	6	11.3971	6	3
9	2	1	1	6	6	2	2	2	0	1	10	6	0
8	1	5	2	10	4	2	1	2	0	1	300.2481	6	2
9	1	2	2	10	2	2	9	2	0	1	354.7505	6	10
1	9	2	2	10	5	2	1	1	0	3	393.4426	6	0
8	2	2	1	9	7	2	2	1	2	1	10	6	4
7	2	2	1	4	6	2	1	1	2	1	10	6	3
10	2	1	2	10	3	2	1	2	0	1	304.6423	1	1
6	4	2	2	10	6	2	1	2	0	6	375.2534	6	3
7	2	2	2	10	4	2	1	1	0	1	3216.9205	6	4
8	2	2	1	1	6	2	1	1	2	1	10	6	3
3	5	3	2	10	6	2	2	2	0	6	3446.3017	6	4
7	2	2	2	10	2	2	1	2	0	1	1111.6879	6	10
7	3	3	1	5	7	2	1	2	0	6	10	6	5
10	1	1	2	10	1	2	2	2	0	1	368.8685	6	2
7	2	3	2	10	3	2	1	1	2	2	2952.8336	1	1
5	4	2	1	3	2	2	2	2	0	6	6670.1653	6	5
8	2	2	1	7	6	1	1	1	1	1	10	6	5
8	3	5	1	6	3	2	1	2	0	5	10	6	2
7	1	3	2	10	7	2	2	2	0	6	917.3152	6	3
10	1	2	1	7	2	2	1	1	0	1	10	6	2
9	3	1	2	10	3	2	1	1	1	1	2181.4779	6	11
5	1	1	1	6	4	2	1	2	0	6	24.252	6	2
4	1	3	1	6	1	2	2	2	0	2	10.2448	6	0
6	3	2	2	10	6	2	2	1	2	2	1653.9306	6	7
8	1	2	2	10	5	2	1	2	0	6	10	6	6
7	2	2	2	10	2	2	1	2	0	6	1342.4849	6	2
8	2	2	2	10	6	2	1	2	1	1	2277.1739	6	5
10	3	1	1	5	6	2	1	2	0	1	10	6	4
