PUMFID	SRYR	REGION6	SEX	AGECAT	EDUC	TYPES	WORKNOW	PARENT	LNDIMM_G	LSTWRK	TENURE_G	NAICS6	NOC6	UNIONCA	HRLYEARN	FTPT	WRKTYP	EIDEDUC	RNDEDUC	WEEKSCAT	FTPT_RY	CLAIM	BENEFIT	BENTYP	BENWEEKS	RNBEN	RNBENRW	HOURS	INSEMP	COVERAGE	ELIGIBLE	MATPAR	WHYSPNCL	PATCLAIM	SPPARCL	SPCLAIM	BENPLAN	ADDPAYM	APWEEKS	AF_05	AF_25	JS_05	LOOKHRS	LOOKCOST	LOOKOUT	CARE_G	CARETYPE	SAMEMP	WRKAFTER	EMPAGREE	CHLDCARE	WORKCOND	ALLEAVE	LEAVECAT	CI_10A	CHGINC	STUDENT	EFAMEM_R	EFAMSZ_R	EFAMILY	LEFTLOST	RSWK	WTPM	VERDATE
2147	2023	"03"	2	"3"	"5"	2	"6"	0	2	"0"	"09"	"06"	"04"	"2"	33.66	"2"	"02"	2	"1"	"05"	"3"	"2"	"4"	"6"	96	"07"	"07"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"2"	"06"	6	"96"	886.619	"29/08/2024"
2148	2023	"01"	1	"3"	"5"	1	"6"	0	2	"2"	"96"	"06"	"03"	"6"	9999.96	"6"	"06"	9	"6"	"01"	"1"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"10"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	7	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"2"	"04"	6	"96"	147.9398	"29/08/2024"
2149	2023	"01"	1	"2"	"5"	3	"6"	0	2	"1"	"05"	"05"	"99"	"1"	17.45	"2"	"05"	1	"6"	"99"	"6"	"2"	"4"	"6"	96	"08"	"08"	234	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	7	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"0"	"1"	"01"	2	"07"	942.1368	"29/08/2024"
2150	2023	"02"	2	"1"	"3"	2	"6"	0	2	"0"	"06"	"04"	"06"	"2"	14.95	"2"	"02"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"04"	"04"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"3"	"4"	"02"	6	"96"	287.0017	"29/08/2024"
2151	2023	"03"	2	"2"	"4"	2	"6"	0	2	"0"	"96"	"06"	"06"	"6"	9999.96	"6"	"06"	9	"6"	"05"	"2"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"4"	"02"	6	"96"	1155.7372	"29/08/2024"
2152	2023	"06"	2	"1"	"3"	5	"1"	1	2	"0"	"02"	"05"	"03"	"2"	22.79	"2"	"02"	1	"6"	"04"	"1"	"1"	"3"	"6"	50	"96"	"96"	9996	"1"	"96"	"6"	"1"	96	"96"	"6"	"6"	"3"	"3"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"1"	"6"	"6"	"6"	0	"1"	1	"02"	1	"1"	"2"	"05"	6	"96"	1406.14	"29/08/2024"
2153	2023	"02"	2	"3"	"4"	2	"6"	0	2	"0"	"96"	"05"	"03"	"6"	9999.96	"6"	"06"	9	"6"	"04"	"2"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	336.2019	"29/08/2024"
2154	2023	"03"	2	"2"	"5"	1	"2"	0	1	"3"	"96"	"99"	"99"	"6"	9999.96	"6"	"06"	9	"6"	"00"	"6"	"1"	"3"	"6"	96	"96"	"10"	9996	"6"	"04"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	1	8	0	"2"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"4"	"03"	6	"96"	1467.3848	"29/08/2024"
2155	2023	"02"	2	"1"	"2"	2	"6"	0	2	"0"	"03"	"05"	"03"	"1"	24.66	"2"	"02"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"09"	"09"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"4"	"02"	6	"96"	1464.7431	"29/08/2024"
2156	2023	"01"	2	"1"	"2"	1	"6"	0	2	"1"	"03"	"04"	"06"	"2"	14.82	"2"	"02"	1	"6"	"03"	"3"	"2"	"4"	"6"	96	"07"	"07"	600	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	1	3	0	"9"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"06"	9	"12"	209.1563	"29/08/2024"
2157	2023	"05"	1	"3"	"4"	3	"2"	0	2	"1"	"06"	"06"	"05"	"2"	50.75	"1"	"01"	1	"6"	"02"	"1"	"1"	"3"	"6"	96	"96"	"09"	3904	"6"	"03"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	7	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	2	"07"	2479.8813	"29/08/2024"
2158	2023	"05"	1	"1"	"1"	2	"6"	0	2	"0"	"04"	"04"	"06"	"2"	16.39	"2"	"05"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"07"	"07"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"4"	"02"	6	"96"	1189.7296	"29/08/2024"
2159	2023	"06"	2	"2"	"4"	1	"6"	0	2	"1"	"06"	"06"	"04"	"1"	27.29	"1"	"05"	1	"6"	"04"	"1"	"2"	"4"	"6"	96	"01"	"01"	2080	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"5"	"06"	2	"07"	509.5513	"29/08/2024"
2160	2023	"03"	2	"2"	"4"	2	"6"	0	2	"0"	"96"	"05"	"03"	"6"	9999.96	"6"	"06"	6	"6"	"04"	"1"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"3"	"02"	6	"96"	821.1069	"29/08/2024"
2161	2023	"02"	1	"2"	"4"	2	"1"	0	2	"0"	"02"	"03"	"05"	"1"	29.27	"1"	"01"	1	"6"	"03"	"1"	"1"	"3"	"6"	96	"96"	"09"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	7	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"3"	"02"	6	"96"	345.1774	"29/08/2024"
2162	2023	"04"	2	"3"	"2"	2	"6"	0	2	"0"	"02"	"04"	"06"	"2"	14.79	"2"	"02"	1	"6"	"04"	"2"	"1"	"4"	"6"	96	"06"	"06"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	7	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	1295.2191	"29/08/2024"
2163	2023	"03"	2	"3"	"5"	2	"6"	0	2	"0"	"96"	"02"	"02"	"6"	9999.96	"6"	"99"	2	"2"	"04"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"2"	"02"	6	"96"	998.2815	"29/08/2024"
2164	2023	"03"	2	"2"	"4"	1	"2"	0	2	"1"	"05"	"06"	"04"	"2"	27.04	"1"	"01"	1	"6"	"04"	"1"	"1"	"1"	"1"	96	"96"	"96"	2080	"6"	"01"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	3	1	24	0	"2"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"4"	"04"	2	"07"	1529.4129	"29/08/2024"
2165	2023	"04"	2	"3"	"5"	2	"1"	0	1	"0"	"02"	"05"	"04"	"1"	44.55	"2"	"05"	1	"6"	"03"	"2"	"1"	"3"	"6"	96	"96"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"3"	"5"	"02"	6	"96"	473.8971	"29/08/2024"
2166	2023	"02"	2	"2"	"5"	2	"1"	0	1	"0"	"06"	"05"	"02"	"1"	58.43	"2"	"02"	1	"6"	"04"	"2"	"1"	"3"	"6"	96	"96"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"05"	6	"96"	621.1696	"29/08/2024"
2167	2023	"01"	1	"3"	"1"	2	"1"	0	2	"0"	"07"	"06"	"05"	"2"	16.39	"2"	"04"	1	"6"	"04"	"3"	"1"	"3"	"6"	96	"96"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	350.7394	"29/08/2024"
2168	2023	"05"	2	"3"	"5"	2	"6"	0	1	"0"	"05"	"05"	"04"	"1"	26.3	"2"	"02"	1	"6"	"04"	"2"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	2	"2"	"4"	"02"	6	"96"	1592.7102	"29/08/2024"
2169	2023	"03"	2	"2"	"4"	3	"2"	1	1	"2"	"05"	"03"	"05"	"2"	19.04	"1"	"01"	1	"6"	"05"	"1"	"1"	"1"	"2"	76	"96"	"96"	2080	"1"	"02"	"1"	"1"	96	"02"	"1"	"1"	"4"	"3"	"6"	1	2	2	999.6	9996	"6"	"6"	"96"	"6"	"2"	"2"	"6"	"6"	97	"7"	1	"99"	1	"1"	"5"	"03"	2	"07"	224.844	"29/08/2024"
2170	2023	"05"	1	"2"	"4"	1	"2"	0	2	"1"	"03"	"02"	"05"	"1"	44.59	"1"	"04"	1	"6"	"04"	"1"	"1"	"3"	"6"	96	"96"	"09"	1920	"6"	"03"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	1	4	0	"2"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	2	"07"	3567.1835	"29/08/2024"
2171	2023	"01"	2	"3"	"4"	3	"1"	0	2	"1"	"09"	"05"	"02"	"1"	24.24	"2"	"05"	1	"6"	"04"	"2"	"1"	"1"	"1"	96	"96"	"96"	1310	"6"	"01"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"2"	"04"	2	"07"	187.682	"29/08/2024"
2172	2023	"02"	1	"1"	"1"	3	"6"	0	2	"1"	"03"	"01"	"05"	"2"	19.88	"1"	"04"	1	"6"	"02"	"2"	"2"	"4"	"6"	96	"04"	"04"	624	"6"	"09"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"5"	"02"	1	"06"	2618.4607	"29/08/2024"
2173	2023	"03"	2	"3"	"5"	2	"1"	0	1	"0"	"07"	"05"	"04"	"2"	29.83	"2"	"05"	1	"6"	"02"	"3"	"1"	"1"	"1"	96	"96"	"96"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	1	15	100	"9"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"4"	"02"	6	"96"	1232.0006	"29/08/2024"
2174	2023	"01"	1	"3"	"2"	3	"2"	0	2	"1"	"02"	"02"	"05"	"2"	24.3	"1"	"05"	1	"6"	"02"	"1"	"1"	"1"	"1"	96	"96"	"96"	650	"6"	"01"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	3	1	10	120	"2"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	2	"07"	1356.037	"29/08/2024"
2175	2023	"03"	1	"1"	"1"	3	"6"	0	2	"1"	"04"	"04"	"06"	"2"	15.23	"2"	"02"	1	"6"	"02"	"3"	"2"	"4"	"6"	96	"01"	"01"	306	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"4"	"02"	3	"12"	417.3755	"29/08/2024"
2176	2023	"01"	2	"1"	"2"	3	"6"	0	2	"1"	"04"	"04"	"06"	"2"	15.67	"2"	"05"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"04"	"04"	416	"6"	"09"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"4"	"02"	1	"06"	147.1514	"29/08/2024"
2177	2023	"05"	2	"2"	"5"	1	"6"	0	2	"3"	"06"	"06"	"02"	"2"	9.26	"1"	"01"	2	"3"	"00"	"6"	"2"	"4"	"6"	96	"08"	"08"	2080	"6"	"11"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	7	1	42	105	"2"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"3"	"03"	1	"06"	3507.2655	"29/08/2024"
2178	2023	"06"	2	"2"	"4"	5	"1"	1	2	"0"	"02"	"06"	"06"	"2"	16.47	"1"	"01"	1	"6"	"00"	"6"	"2"	"4"	"6"	96	"02"	"02"	9996	"0"	"96"	"6"	"3"	1	"06"	"2"	"2"	"6"	"6"	"6"	1	2	6	999.6	9996	"6"	"6"	"96"	"6"	"1"	"6"	"6"	"6"	99	"9"	3	"05"	3	"2"	"5"	"02"	6	"96"	413.4001	"29/08/2024"
2179	2023	"03"	1	"1"	"2"	3	"6"	0	2	"2"	"02"	"04"	"06"	"2"	14.92	"2"	"02"	1	"6"	"01"	"3"	"2"	"4"	"6"	96	"04"	"04"	260	"6"	"09"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"3"	"02"	2	"07"	1879.0914	"29/08/2024"
2180	2023	"01"	1	"3"	"4"	3	"6"	0	2	"3"	"99"	"99"	"99"	"2"	9999.99	"1"	"01"	1	"6"	"00"	"6"	"2"	"4"	"6"	96	"08"	"08"	0	"6"	"11"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"1"	"01"	1	"01"	650.4016	"29/08/2024"
2181	2023	"04"	2	"3"	"2"	2	"6"	0	2	"0"	"09"	"06"	"05"	"1"	23.77	"2"	"02"	1	"6"	"05"	"2"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	15	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	457.1104	"29/08/2024"
2182	2023	"03"	1	"1"	"1"	1	"6"	0	2	"5"	"96"	"96"	"96"	"6"	9999.96	"6"	"96"	6	"6"	"96"	"6"	"2"	"4"	"6"	96	"11"	"11"	9996	"6"	"12"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	1	5	0	"9"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"3"	"02"	6	"96"	1200.1227	"29/08/2024"
2183	2023	"03"	1	"1"	"2"	3	"6"	0	2	"1"	"03"	"04"	"06"	"2"	16.91	"2"	"05"	1	"6"	"02"	"3"	"2"	"4"	"6"	96	"07"	"07"	176	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"5"	"02"	1	"06"	659.3557	"29/08/2024"
2184	2023	"02"	2	"2"	"5"	3	"2"	1	2	"1"	"07"	"01"	"99"	"2"	57.91	"1"	"01"	1	"6"	"02"	"1"	"1"	"1"	"2"	40	"96"	"96"	3120	"1"	"02"	"1"	"1"	3	"03"	"2"	"2"	"1"	"1"	"9"	1	2	6	999.6	9996	"6"	"6"	"01"	"1"	"2"	"1"	"4"	"1"	10	"3"	1	"01"	3	"2"	"4"	"02"	3	"04"	1376.9244	"29/08/2024"
2185	2023	"06"	2	"3"	"5"	2	"6"	0	2	"0"	"96"	"06"	"04"	"6"	9999.96	"6"	"06"	9	"6"	"02"	"2"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"3"	"3"	"02"	6	"96"	724.1169	"29/08/2024"
2186	2023	"02"	1	"2"	"2"	3	"6"	0	2	"2"	"09"	"05"	"04"	"2"	42.01	"1"	"01"	1	"6"	"01"	"1"	"2"	"4"	"6"	96	"05"	"05"	2080	"6"	"05"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"1"	"01"	1	"01"	1433.094	"29/08/2024"
2187	2023	"04"	1	"3"	"5"	2	"6"	0	2	"0"	"96"	"06"	"06"	"6"	9999.96	"6"	"99"	2	"2"	"05"	"2"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"2"	"02"	6	"96"	581.039	"29/08/2024"
2188	2023	"03"	2	"3"	"1"	2	"6"	0	2	"0"	"02"	"06"	"02"	"2"	25.34	"2"	"05"	2	"3"	"01"	"3"	"2"	"4"	"6"	96	"13"	"13"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	6	"96"	167.7735	"29/08/2024"
2189	2023	"02"	1	"1"	"2"	2	"6"	0	2	"0"	"06"	"04"	"06"	"2"	16.44	"2"	"02"	1	"6"	"04"	"3"	"2"	"4"	"6"	96	"04"	"04"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"4"	"02"	6	"96"	1016.2433	"29/08/2024"
2190	2023	"02"	2	"3"	"4"	2	"1"	0	2	"0"	"08"	"04"	"06"	"2"	26.32	"2"	"02"	1	"6"	"04"	"3"	"1"	"3"	"6"	96	"96"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	1001.287	"29/08/2024"
2191	2023	"03"	2	"3"	"5"	1	"6"	0	1	"1"	"07"	"06"	"02"	"2"	36.26	"1"	"01"	1	"6"	"04"	"1"	"1"	"4"	"6"	96	"05"	"05"	1950	"6"	"03"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	15	1	16	30	"9"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"3"	"04"	2	"07"	1894.1648	"29/08/2024"
2192	2023	"03"	1	"1"	"1"	2	"6"	0	2	"0"	"07"	"06"	"05"	"2"	13.08	"2"	"02"	2	"1"	"04"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"3"	"5"	"02"	6	"96"	266.0445	"29/08/2024"
2193	2023	"03"	1	"3"	"5"	2	"6"	0	2	"0"	"96"	"06"	"02"	"6"	9999.96	"6"	"06"	9	"6"	"04"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	6	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"1"	"01"	6	"96"	575.9365	"29/08/2024"
2194	2023	"01"	2	"3"	"2"	2	"6"	0	2	"0"	"06"	"06"	"02"	"2"	39.83	"2"	"05"	1	"6"	"05"	"3"	"2"	"4"	"6"	96	"01"	"01"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"2"	"03"	6	"96"	144.9905	"29/08/2024"
2195	2023	"04"	2	"2"	"5"	2	"6"	0	2	"0"	"03"	"04"	"06"	"2"	13.84	"2"	"02"	9	"6"	"02"	"3"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"3"	"02"	6	"96"	182.0905	"29/08/2024"
2196	2023	"03"	1	"3"	"5"	3	"6"	0	2	"2"	"96"	"06"	"06"	"6"	9999.96	"6"	"06"	9	"6"	"00"	"6"	"2"	"4"	"6"	96	"02"	"02"	9996	"6"	"10"	"3"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"0"	"2"	"04"	6	"96"	1342.8461	"29/08/2024"
2197	2023	"02"	2	"2"	"5"	5	"1"	1	2	"0"	"05"	"05"	"04"	"1"	40.17	"2"	"02"	1	"6"	"05"	"1"	"1"	"3"	"6"	50	"96"	"96"	9996	"1"	"96"	"6"	"1"	96	"01"	"1"	"1"	"2"	"1"	"9"	1	2	6	999.6	9996	"6"	"6"	"96"	"6"	"1"	"6"	"6"	"6"	0	"1"	1	"99"	3	"2"	"3"	"02"	6	"96"	186.8925	"29/08/2024"
2198	2023	"02"	2	"2"	"2"	1	"1"	0	2	"2"	"05"	"04"	"06"	"2"	15.85	"1"	"01"	1	"6"	"03"	"1"	"1"	"3"	"6"	96	"96"	"10"	1820	"6"	"04"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"3"	"03"	1	"10"	1689.792	"29/08/2024"
2199	2023	"03"	2	"2"	"4"	4	"6"	0	2	"0"	"02"	"05"	"03"	"1"	19.19	"1"	"05"	1	"6"	"01"	"1"	"2"	"4"	"6"	96	"04"	"04"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	14	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"2"	"02"	6	"96"	1458.7232	"29/08/2024"
2200	2023	"03"	2	"3"	"4"	3	"6"	0	2	"2"	"04"	"06"	"06"	"2"	9999.99	"2"	"04"	1	"6"	"99"	"3"	"2"	"4"	"6"	96	"03"	"03"	188	"6"	"07"	"2"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	5	2	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"5"	"06"	2	"11"	888.411	"29/08/2024"
2201	2023	"03"	1	"1"	"2"	2	"6"	0	2	"0"	"02"	"06"	"05"	"1"	22.11	"1"	"01"	1	"6"	"01"	"1"	"2"	"4"	"6"	96	"04"	"04"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	2	96	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"1"	"3"	"04"	6	"96"	644.1423	"29/08/2024"
2202	2023	"03"	2	"3"	"4"	1	"1"	0	2	"1"	"07"	"05"	"04"	"1"	26.95	"1"	"01"	1	"6"	"04"	"1"	"1"	"3"	"6"	96	"96"	"09"	1690	"6"	"03"	"1"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	2	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	3	"2"	"4"	"03"	2	"07"	1130.9756	"29/08/2024"
2203	2023	"03"	2	"2"	"4"	2	"6"	0	2	"0"	"06"	"05"	"04"	"2"	30.93	"2"	"05"	2	"1"	"05"	"3"	"2"	"4"	"6"	96	"08"	"08"	9996	"6"	"96"	"6"	"6"	96	"96"	"6"	"6"	"6"	"6"	"6"	1	1	6	999.6	9996	"6"	"6"	"96"	"6"	"6"	"6"	"6"	"6"	96	"6"	6	"99"	1	"2"	"2"	"02"	6	"96"	468.8673	"29/08/2024"
